step,loss,lr,tag
921,2.497115,0.60584196,train
922,1.700471,0.60503382,train
923,3.001114,0.60422539,train
924,2.902351,0.60341667,train
925,0.535568,0.60260767,train
926,0.830684,0.60179839,train
927,2.249094,0.60098883,train
928,4.452577,0.60017900,train
929,1.546910,0.59936889,train
930,0.886729,0.59855851,train
931,1.136678,0.59774787,train
932,2.044030,0.59693695,train
933,1.220437,0.59612577,train
934,2.333555,0.59531432,train
935,1.263545,0.59450262,train
936,3.114985,0.59369066,train
937,2.010103,0.59287844,train
938,2.070636,0.59206597,train
939,3.305560,0.59125324,train
940,0.726936,0.59044027,train
941,2.641688,0.58962705,train
942,2.381058,0.58881358,train
943,1.842715,0.58799987,train
944,1.454179,0.58718592,train
945,1.293118,0.58637173,train
946,1.555894,0.58555731,train
947,1.879392,0.58474265,train
948,0.348462,0.58392776,train
949,0.821022,0.58311264,train
950,1.661886,0.58229730,train
951,2.001245,0.58148172,train
952,1.506876,0.58066593,train
953,2.055464,0.57984991,train
954,1.872536,0.57903368,train
955,0.606959,0.57821723,train
956,3.211693,0.57740057,train
957,2.758254,0.57658369,train
958,1.281212,0.57576661,train
959,0.879871,0.57494932,train
960,2.268132,0.57413182,train
961,1.712910,0.57331413,train
962,1.321565,0.57249623,train
963,3.377424,0.57167813,train
964,1.966146,0.57085984,train
965,2.202230,0.57004135,train
966,2.101067,0.56922267,train
967,2.910146,0.56840380,train
968,0.599194,0.56758475,train
969,2.244435,0.56676551,train
970,1.528401,0.56594609,train
971,2.736046,0.56512648,train
972,1.836055,0.56430670,train
973,1.217548,0.56348675,train
974,2.762543,0.56266662,train
975,1.741046,0.56184632,train
976,1.378157,0.56102585,train
977,2.274047,0.56020521,train
978,2.413202,0.55938441,train
979,1.111670,0.55856344,train
980,1.878128,0.55774232,train
981,1.174030,0.55692104,train
982,1.475464,0.55609960,train
983,1.595260,0.55527801,train
984,2.714874,0.55445627,train
985,1.601970,0.55363437,train
986,2.396601,0.55281234,train
987,2.748745,0.55199016,train
988,0.838816,0.55116783,train
989,1.484326,0.55034537,train
990,1.916485,0.54952277,train
991,3.071763,0.54870003,train
992,1.251935,0.54787716,train
993,0.817998,0.54705416,train
994,2.090341,0.54623103,train
995,2.177135,0.54540777,train
996,3.142836,0.54458439,train
997,3.349042,0.54376089,train
998,1.087019,0.54293727,train
999,1.507405,0.54211353,train
1000,13.660842,0.54211353,ttt
1000,1.548351,0.54128967,train
1001,3.973276,0.54046571,train
1002,2.099872,0.53964163,train
1003,2.505986,0.53881744,train
1004,3.656518,0.53799315,train
1005,0.854618,0.53716875,train
1006,0.996334,0.53634425,train
1007,1.863104,0.53551966,train
1008,3.162971,0.53469496,train
1009,1.163794,0.53387017,train
1010,2.623709,0.53304529,train
1011,3.165931,0.53222032,train
1012,1.009169,0.53139526,train
1013,2.668525,0.53057011,train
1014,2.642859,0.52974488,train
1015,1.649168,0.52891957,train
1016,1.592705,0.52809418,train
1017,1.457479,0.52726872,train
1018,0.891421,0.52644317,train
1019,2.430421,0.52561756,train
1020,1.843609,0.52479188,train
1021,1.174819,0.52396613,train
1022,2.300531,0.52314031,train
1023,0.931998,0.52231443,train
1024,1.293998,0.52148849,train
1025,1.965909,0.52066249,train
1026,3.648853,0.51983643,train
1027,3.575146,0.51901032,train
1028,0.551647,0.51818416,train
1029,1.386052,0.51735794,train
1030,3.124423,0.51653168,train
1031,2.404579,0.51570538,train
1032,2.229176,0.51487903,train
1033,2.202091,0.51405264,train
1034,1.845370,0.51322622,train
1035,0.803152,0.51239975,train
1036,2.044486,0.51157326,train
1037,1.283691,0.51074673,train
1038,3.370692,0.50992017,train
1039,0.884422,0.50909358,train
1040,1.813572,0.50826697,train
1041,1.368635,0.50744034,train
1042,2.169116,0.50661369,train
1043,2.780912,0.50578702,train
1044,2.290390,0.50496033,train
1045,2.086832,0.50413363,train
1046,1.162035,0.50330692,train
1047,1.574735,0.50248019,train
1048,1.597036,0.50165347,train
1049,0.578012,0.50082673,train
1050,1.049561,0.50000000,train
1051,1.811747,0.49917327,train
1052,2.811642,0.49834653,train
1053,1.973606,0.49751981,train
1054,1.503649,0.49669308,train
1055,0.773806,0.49586637,train
1056,1.385113,0.49503967,train
1057,0.926409,0.49421298,train
1058,1.693263,0.49338631,train
1059,1.975006,0.49255966,train
1060,2.366085,0.49173303,train
1061,1.506105,0.49090642,train
1062,1.935043,0.49007983,train
1063,2.102985,0.48925327,train
1064,2.724081,0.48842674,train
1065,1.980901,0.48760025,train
1066,1.494768,0.48677378,train
1067,2.045789,0.48594736,train
1068,1.383235,0.48512097,train
1069,1.533745,0.48429462,train
1070,1.096882,0.48346832,train
1071,0.642387,0.48264206,train
1072,2.129215,0.48181584,train
1073,1.743127,0.48098968,train
1074,0.878502,0.48016357,train
1075,1.120214,0.47933751,train
1076,1.739801,0.47851151,train
1077,3.058772,0.47768557,train
1078,1.750185,0.47685969,train
1079,1.678935,0.47603387,train
1080,0.620215,0.47520812,train
1081,0.768755,0.47438244,train
1082,0.604901,0.47355683,train
1083,2.669649,0.47273128,train
1084,2.108186,0.47190582,train
1085,1.236588,0.47108043,train
1086,1.120784,0.47025512,train
1087,1.206448,0.46942989,train
1088,2.523798,0.46860474,train
1089,1.802389,0.46777968,train
1090,3.020975,0.46695471,train
1091,2.338720,0.46612983,train
1092,1.718639,0.46530504,train
1093,2.435163,0.46448034,train
1094,1.796461,0.46365575,train
1095,1.422980,0.46283125,train
1096,2.592955,0.46200685,train
1097,0.959062,0.46118256,train
1098,1.258841,0.46035837,train
1099,2.984499,0.45953429,train
1100,13.278084,0.45953429,ttt
1100,1.648084,0.45871033,train
1101,1.172863,0.45788647,train
1102,1.235126,0.45706273,train
1103,3.982513,0.45623911,train
1104,1.784889,0.45541561,train
1105,2.892418,0.45459223,train
1106,3.778934,0.45376897,train
1107,2.811719,0.45294584,train
1108,2.427317,0.45212284,train
1109,2.756180,0.45129997,train
1110,1.962217,0.45047723,train
1111,0.889582,0.44965463,train
1112,1.023551,0.44883217,train
1113,1.231786,0.44800984,train
1114,1.867270,0.44718766,train
1115,1.552388,0.44636563,train
1116,1.850902,0.44554373,train
1117,1.459131,0.44472199,train
1118,1.322323,0.44390040,train
1119,0.781291,0.44307896,train
1120,0.838576,0.44225768,train
1121,1.287076,0.44143656,train
1122,1.645559,0.44061559,train
1123,0.699079,0.43979479,train
1124,1.612361,0.43897415,train
1125,1.526536,0.43815368,train
1126,0.885898,0.43733338,train
1127,1.240457,0.43651325,train
1128,0.629511,0.43569330,train
1129,2.554792,0.43487352,train
1130,0.946328,0.43405391,train
1131,2.231100,0.43323449,train
1132,2.462875,0.43241525,train
1133,2.090111,0.43159620,train
1134,2.504515,0.43077733,train
1135,1.796894,0.42995865,train
1136,1.325792,0.42914016,train
1137,1.531171,0.42832187,train
1138,4.173561,0.42750377,train
1139,3.594252,0.42668587,train
1140,0.858654,0.42586818,train
1141,1.420093,0.42505068,train
1142,3.816633,0.42423339,train
1143,0.653120,0.42341631,train
1144,1.988950,0.42259943,train
1145,1.252733,0.42178277,train
1146,0.699097,0.42096632,train
1147,2.021397,0.42015009,train
1148,1.567586,0.41933407,train
1149,2.287261,0.41851828,train
1150,2.289782,0.41770270,train
1151,3.989969,0.41688736,train
1152,1.554094,0.41607224,train
1153,1.786374,0.41525735,train
1154,1.634848,0.41444269,train
1155,1.896685,0.41362827,train
1156,3.369854,0.41281408,train
1157,1.614326,0.41200013,train
1158,1.519650,0.41118642,train
1159,1.834942,0.41037295,train
1160,3.547432,0.40955973,train
1161,1.968609,0.40874676,train
1162,0.730445,0.40793403,train
1163,0.907008,0.40712156,train
1164,0.816208,0.40630934,train
1165,2.352205,0.40549738,train
1166,2.255514,0.40468568,train
1167,1.129250,0.40387423,train
1168,1.529057,0.40306305,train
1169,1.090363,0.40225213,train
1170,0.928244,0.40144149,train
1171,1.809400,0.40063111,train
1172,1.449410,0.39982100,train
1173,2.768912,0.39901117,train
1174,2.576548,0.39820161,train
1175,1.680872,0.39739233,train
1176,2.547092,0.39658333,train
1177,2.284305,0.39577461,train
1178,3.021771,0.39496618,train
1179,0.776296,0.39415804,train
1180,1.344028,0.39335018,train
1181,2.298305,0.39254262,train
1182,2.271765,0.39173535,train
1183,2.095170,0.39092838,train
1184,1.706441,0.39012170,train
1185,2.638587,0.38931533,train
1186,3.366578,0.38850926,train
1187,0.992968,0.38770349,train
1188,1.640741,0.38689803,train
1189,2.022190,0.38609288,train
1190,1.234412,0.38528804,train
1191,1.984204,0.38448351,train
1192,1.686864,0.38367930,train
1193,2.624087,0.38287541,train
1194,1.423506,0.38207184,train
1195,1.059024,0.38126859,train
1196,2.529569,0.38046567,train
1197,1.618142,0.37966307,train
1198,1.158393,0.37886080,train
1199,2.172499,0.37805886,train
1200,13.250621,0.37805886,ttt
1200,3.145721,0.37725726,train
1201,2.797326,0.37645599,train
1202,1.446103,0.37565506,train
1203,0.797523,0.37485447,train
1204,1.426078,0.37405422,train
1205,1.617942,0.37325431,train
1206,2.757458,0.37245475,train
1207,2.709908,0.37165554,train
1208,1.263998,0.37085669,train
1209,2.646873,0.37005818,train
1210,2.791873,0.36926003,train
1211,1.047276,0.36846224,train
1212,0.769014,0.36766480,train
1213,2.268955,0.36686773,train
1214,2.109164,0.36607102,train
1215,2.998234,0.36527468,train
1216,1.882289,0.36447871,train
1217,1.601527,0.36368311,train
1218,2.592040,0.36288788,train
1219,0.678404,0.36209302,train
1220,1.243601,0.36129855,train
1221,2.485860,0.36050445,train
1222,2.904005,0.35971073,train
1223,1.887730,0.35891740,train
1224,2.277001,0.35812445,train
1225,1.660494,0.35733189,train
1226,2.015312,0.35653972,train
1227,2.921456,0.35574794,train
1228,1.986021,0.35495656,train
1229,4.670278,0.35416557,train
1230,1.789845,0.35337498,train
1231,0.798174,0.35258479,train
1232,1.164184,0.35179501,train
1233,0.629075,0.35100563,train
1234,1.243602,0.35021666,train
1235,1.825513,0.34942810,train
1236,1.179893,0.34863995,train
1237,4.535155,0.34785221,train
1238,1.887343,0.34706489,train
1239,1.140941,0.34627799,train
1240,3.020544,0.34549150,train
1241,1.056299,0.34470544,train
1242,2.992800,0.34391981,train
1243,1.635450,0.34313460,train
1244,3.279317,0.34234982,train
1245,2.497019,0.34156547,train
1246,0.538997,0.34078155,train
1247,2.261017,0.33999807,train
1248,2.954858,0.33921503,train
1249,0.794464,0.33843243,train
1250,1.764051,0.33765027,train
1251,1.131113,0.33686855,train
1252,1.602455,0.33608728,train
1253,2.208006,0.33530645,train
1254,2.039013,0.33452608,train
1255,1.781344,0.33374616,train
1256,2.375809,0.33296669,train
1257,0.935838,0.33218768,train
1258,1.135277,0.33140913,train
1259,2.445504,0.33063104,train
1260,3.027792,0.32985341,train
1261,2.964821,0.32907625,train
1262,0.739975,0.32829956,train
1263,1.281971,0.32752333,train
1264,2.901770,0.32674758,train
1265,1.650936,0.32597230,train
1266,1.455620,0.32519749,train
1267,0.840842,0.32442317,train
1268,1.732667,0.32364932,train
1269,1.771682,0.32287596,train
1270,1.637656,0.32210308,train
1271,2.919917,0.32133068,train
1272,3.064125,0.32055878,train
1273,2.447722,0.31978736,train
1274,1.720483,0.31901644,train
1275,1.458529,0.31824601,train
1276,1.860613,0.31747608,train
1277,2.078574,0.31670665,train
1278,1.622442,0.31593772,train
1279,1.632361,0.31516930,train
1280,1.367730,0.31440138,train
1281,0.911059,0.31363396,train
1282,1.696529,0.31286706,train
1283,0.679061,0.31210066,train
1284,1.539676,0.31133479,train
1285,1.154113,0.31056942,train
1286,2.847959,0.30980458,train
1287,1.726688,0.30904025,train
1288,1.611939,0.30827645,train
1289,1.434418,0.30751317,train
1290,0.598821,0.30675042,train
1291,1.769890,0.30598819,train
1292,2.087111,0.30522650,train
1293,0.629935,0.30446533,train
1294,1.777171,0.30370471,train
1295,1.048512,0.30294462,train
1296,1.605519,0.30218507,train
1297,2.087532,0.30142605,train
1298,1.840753,0.30066759,train
1299,2.157883,0.29990966,train
1300,12.685241,0.29990966,ttt
1300,3.342115,0.29915229,train
1301,1.305140,0.29839546,train
1302,1.949649,0.29763919,train
1303,2.007007,0.29688346,train
1304,3.392530,0.29612830,train
1305,1.450990,0.29537369,train
1306,0.920128,0.29461964,train
1307,0.756949,0.29386615,train
1308,1.326544,0.29311322,train
1309,1.688902,0.29236086,train
1310,0.823343,0.29160907,train
1311,0.949399,0.29085785,train
1312,2.263069,0.29010720,train
1313,0.896809,0.28935712,train
1314,0.720700,0.28860762,train
1315,3.456150,0.28785870,train
1316,1.576378,0.28711035,train
1317,1.619287,0.28636259,train
1318,1.052563,0.28561542,train
1319,0.935221,0.28486883,train
1320,2.767407,0.28412282,train
1321,2.737327,0.28337741,train
1322,1.910287,0.28263259,train
1323,1.661470,0.28188837,train
1324,1.376715,0.28114474,train
1325,1.629286,0.28040171,train
1326,1.715090,0.27965927,train
1327,1.751269,0.27891745,train
1328,2.346175,0.27817622,train
1329,1.712326,0.27743561,train
1330,1.449702,0.27669560,train
1331,1.159708,0.27595620,train
1332,2.114659,0.27521741,train
1333,2.492342,0.27447924,train
1334,0.875646,0.27374169,train
1335,2.195941,0.27300475,train
1336,0.949841,0.27226843,train
1337,1.076293,0.27153274,train
1338,1.045979,0.27079767,train
1339,0.795306,0.27006323,train
1340,1.024504,0.26932942,train
1341,1.290382,0.26859624,train
1342,1.327459,0.26786369,train
1343,1.569323,0.26713177,train
1344,2.181445,0.26640049,train
1345,1.621291,0.26566985,train
1346,1.509279,0.26493985,train
1347,2.179231,0.26421050,train
1348,0.912595,0.26348179,train
1349,1.955976,0.26275372,train
1350,1.561151,0.26202630,train
1351,1.368327,0.26129954,train
1352,0.981339,0.26057342,train
1353,1.288538,0.25984797,train
1354,0.477114,0.25912316,train
1355,3.285748,0.25839902,train
1356,2.694445,0.25767554,train
1357,2.382145,0.25695272,train
1358,1.474217,0.25623056,train
1359,2.055648,0.25550907,train
1360,2.442052,0.25478825,train
1361,1.379677,0.25406810,train
1362,1.793934,0.25334862,train
1363,2.380382,0.25262981,train
1364,0.907452,0.25191169,train
1365,1.565210,0.25119424,train
1366,1.945946,0.25047747,train
1367,1.476434,0.24976138,train
1368,1.349569,0.24904598,train
1369,1.782882,0.24833126,train
1370,1.659046,0.24761723,train
1371,0.597637,0.24690389,train
1372,1.676826,0.24619125,train
1373,1.840333,0.24547929,train
1374,1.946896,0.24476803,train
1375,2.971676,0.24405748,train
1376,1.990967,0.24334762,train
1377,1.178575,0.24263846,train
1378,0.993173,0.24193000,train
1379,0.811475,0.24122225,train
1380,1.680854,0.24051521,train
1381,1.246188,0.23980888,train
1382,1.545195,0.23910326,train
1383,2.340887,0.23839835,train
1384,1.379717,0.23769416,train
1385,1.495706,0.23699069,train
1386,1.244092,0.23628793,train
1387,1.843320,0.23558590,train
1388,1.196571,0.23488458,train
1389,2.843253,0.23418400,train
1390,1.404290,0.23348414,train
1391,1.905134,0.23278500,train
1392,1.328926,0.23208660,train
1393,1.466966,0.23138893,train
1394,0.757282,0.23069200,train
1395,4.032517,0.22999580,train
1396,1.787572,0.22930034,train
1397,2.443791,0.22860562,train
1398,1.968391,0.22791164,train
1399,0.846012,0.22721841,train
1400,13.207427,0.22721841,ttt
1400,0.526986,0.22652592,train
1401,3.810645,0.22583418,train
1402,1.700734,0.22514319,train
1403,1.111801,0.22445295,train
1404,1.440838,0.22376346,train
1405,0.834428,0.22307473,train
1406,1.736229,0.22238676,train
1407,1.957288,0.22169954,train
1408,1.843790,0.22101309,train
1409,1.372353,0.22032740,train
1410,2.482729,0.21964247,train
1411,1.314577,0.21895831,train
1412,1.117454,0.21827492,train
1413,1.351089,0.21759230,train
1414,1.754469,0.21691045,train
1415,1.700122,0.21622937,train
1416,1.304459,0.21554907,train
1417,3.210069,0.21486955,train
1418,2.151235,0.21419081,train
1419,1.581452,0.21351285,train
1420,1.363172,0.21283567,train
1421,2.358897,0.21215928,train
1422,1.606532,0.21148367,train
1423,2.082537,0.21080885,train
1424,1.656610,0.21013483,train
1425,0.495851,0.20946159,train
1426,2.464553,0.20878915,train
1427,1.416146,0.20811751,train
1428,2.011750,0.20744666,train
1429,1.701002,0.20677662,train
1430,0.421341,0.20610737,train
1431,3.533541,0.20543893,train
1432,1.547420,0.20477130,train
1433,0.943374,0.20410447,train
1434,2.452960,0.20343845,train
1435,2.392134,0.20277324,train
1436,0.553633,0.20210885,train
1437,1.616318,0.20144527,train
1438,1.117115,0.20078250,train
1439,1.803758,0.20012055,train
1440,1.839068,0.19945943,train
1441,0.477598,0.19879912,train
1442,2.734552,0.19813964,train
1443,0.545368,0.19748098,train
1444,1.279765,0.19682315,train
1445,2.137213,0.19616615,train
1446,1.021933,0.19550998,train
1447,0.772061,0.19485464,train
1448,1.083451,0.19420014,train
1449,1.975892,0.19354647,train
1450,2.959973,0.19289364,train
1451,1.885243,0.19224165,train
1452,1.148123,0.19159051,train
1453,1.152459,0.19094020,train
1454,1.678301,0.19029074,train
1455,2.830566,0.18964213,train
1456,2.007477,0.18899436,train
1457,1.782802,0.18834745,train
1458,0.924525,0.18770138,train
1459,2.154341,0.18705617,train
1460,1.482670,0.18641182,train
1461,2.617003,0.18576832,train
1462,0.535967,0.18512569,train
1463,0.511357,0.18448391,train
1464,2.232165,0.18384300,train
1465,1.097756,0.18320295,train
1466,0.766842,0.18256377,train
1467,2.747753,0.18192545,train
1468,1.558715,0.18128801,train
1469,1.191800,0.18065143,train
1470,2.609678,0.18001573,train
1471,0.732022,0.17938090,train
1472,1.770472,0.17874695,train
1473,1.998273,0.17811388,train
1474,2.058986,0.17748169,train
1475,1.558093,0.17685038,train
1476,2.066396,0.17621995,train
1477,3.561588,0.17559041,train
1478,0.998840,0.17496176,train
1479,1.600482,0.17433399,train
1480,2.264400,0.17370712,train
1481,1.919213,0.17308114,train
1482,1.018425,0.17245605,train
1483,0.805520,0.17183185,train
1484,1.734352,0.17120856,train
1485,0.500050,0.17058616,train
1486,1.923324,0.16996466,train
1487,0.921925,0.16934407,train
1488,2.829842,0.16872438,train
1489,0.500894,0.16810559,train
1490,1.589499,0.16748771,train
1491,1.486682,0.16687075,train
1492,1.248307,0.16625469,train
1493,0.950406,0.16563954,train
1494,1.063786,0.16502531,train
1495,0.469433,0.16441200,train
1496,2.644107,0.16379960,train
1497,0.638920,0.16318812,train
1498,3.499189,0.16257756,train
1499,2.217484,0.16196793,train
1500,12.064851,0.16196793,ttt
1500,2.386351,0.16135921,train
1501,1.733005,0.16075143,train
1502,1.490502,0.16014457,train
1503,1.977712,0.15953864,train
1504,2.367339,0.15893364,train
1505,1.188653,0.15832958,train
1506,1.918932,0.15772645,train
1507,0.896695,0.15712425,train
1508,0.556573,0.15652299,train
1509,1.098377,0.15592267,train
1510,1.309399,0.15532330,train
1511,3.104725,0.15472486,train
1512,2.421723,0.15412737,train
1513,0.927873,0.15353082,train
1514,2.506208,0.15293522,train
1515,1.676013,0.15234057,train
1516,1.881549,0.15174687,train
1517,1.222652,0.15115412,train
1518,2.729866,0.15056233,train
1519,2.705663,0.14997149,train
1520,1.868017,0.14938161,train
1521,3.767608,0.14879268,train
1522,3.067813,0.14820472,train
1523,2.416969,0.14761772,train
1524,0.935888,0.14703168,train
1525,1.593183,0.14644661,train
1526,0.564035,0.14586250,train
1527,1.791457,0.14527937,train
1528,1.771946,0.14469720,train
1529,3.698248,0.14411600,train
1530,3.536184,0.14353578,train
1531,1.917698,0.14295653,train
1532,1.631755,0.14237825,train
1533,1.677668,0.14180096,train
1534,1.199661,0.14122464,train
1535,1.070513,0.14064931,train
1536,1.435637,0.14007495,train
1537,1.965522,0.13950158,train
1538,1.790440,0.13892920,train
1539,1.094953,0.13835781,train
1540,1.299690,0.13778740,train
1541,0.463888,0.13721798,train
1542,2.241738,0.13664956,train
1543,1.392408,0.13608212,train
1544,1.757943,0.13551569,train
1545,2.908863,0.13495025,train
1546,1.052122,0.13438580,train
1547,1.099627,0.13382236,train
1548,1.008217,0.13325992,train
1549,1.352844,0.13269848,train
1550,1.230828,0.13213804,train
1551,1.078534,0.13157862,train
1552,2.612490,0.13102019,train
1553,1.478686,0.13046278,train
1554,3.058904,0.12990638,train
1555,1.485109,0.12935099,train
1556,4.395319,0.12879661,train
1557,1.342575,0.12824325,train
1558,1.124903,0.12769090,train
1559,1.074747,0.12713957,train
1560,1.887939,0.12658926,train
1561,1.576558,0.12603997,train
1562,0.953955,0.12549171,train
1563,1.661474,0.12494447,train
1564,1.656925,0.12439825,train
1565,0.658287,0.12385306,train
1566,1.419003,0.12330890,train
1567,1.531284,0.12276577,train
1568,1.550840,0.12222367,train
1569,0.562878,0.12168260,train
1570,1.736084,0.12114257,train
1571,0.735981,0.12060357,train
1572,1.049377,0.12006561,train
1573,2.986859,0.11952869,train
1574,2.140822,0.11899281,train
1575,1.034775,0.11845797,train
1576,1.498327,0.11792417,train
1577,2.045885,0.11739142,train
1578,1.884194,0.11685971,train
1579,1.442896,0.11632905,train
1580,0.756323,0.11579944,train
1581,1.995888,0.11527089,train
1582,2.343775,0.11474338,train
1583,2.287432,0.11421692,train
1584,3.035369,0.11369153,train
1585,1.437814,0.11316718,train
1586,0.972423,0.11264390,train
1587,1.379110,0.11212167,train
1588,1.532253,0.11160051,train
1589,1.701349,0.11108040,train
1590,1.005723,0.11056136,train
1591,1.267116,0.11004338,train
1592,2.370872,0.10952647,train
1593,1.412511,0.10901063,train
1594,1.927023,0.10849586,train
1595,1.681076,0.10798216,train
1596,1.086992,0.10746952,train
1597,0.576917,0.10695797,train
1598,1.843929,0.10644748,train
1599,2.664891,0.10593808,train
1600,12.440684,0.10593808,ttt
1600,1.538592,0.10542975,train
1601,1.174049,0.10492249,train
1602,0.543770,0.10441632,train
1603,2.111030,0.10391123,train
1604,0.932323,0.10340723,train
1605,1.683689,0.10290430,train
1606,3.022949,0.10240247,train
1607,1.546286,0.10190172,train
1608,0.755596,0.10140205,train
1609,1.009232,0.10090348,train
1610,1.860965,0.10040600,train
1611,2.085598,0.09990961,train
1612,3.342706,0.09941432,train
1613,1.764204,0.09892012,train
1614,0.725431,0.09842702,train
1615,1.346385,0.09793501,train
1616,0.766653,0.09744411,train
1617,0.509065,0.09695430,train
1618,2.078319,0.09646560,train
1619,2.098967,0.09597800,train
1620,2.700943,0.09549150,train
1621,0.897281,0.09500611,train
1622,1.513211,0.09452183,train
1623,0.781708,0.09403866,train
1624,3.520261,0.09355659,train
1625,2.528551,0.09307564,train
1626,2.634105,0.09259580,train
1627,1.713797,0.09211708,train
1628,1.713413,0.09163946,train
1629,1.374315,0.09116297,train
1630,0.667468,0.09068759,train
1631,1.512230,0.09021333,train
1632,1.621969,0.08974020,train
1633,2.117864,0.08926818,train
1634,1.115838,0.08879729,train
1635,1.369662,0.08832752,train
1636,2.714551,0.08785888,train
1637,1.619010,0.08739136,train
1638,3.170762,0.08692497,train
1639,0.805324,0.08645971,train
1640,3.130792,0.08599558,train
1641,1.493655,0.08553259,train
1642,1.715429,0.08507072,train
1643,1.077137,0.08461000,train
1644,1.369303,0.08415040,train
1645,2.143510,0.08369195,train
1646,3.802510,0.08323463,train
1647,1.306424,0.08277845,train
1648,1.994651,0.08232341,train
1649,1.138449,0.08186951,train
1650,1.352536,0.08141676,train
1651,2.251731,0.08096515,train
1652,1.783077,0.08051469,train
1653,1.712567,0.08006537,train
1654,1.478477,0.07961720,train
1655,2.142213,0.07917019,train
1656,1.077757,0.07872432,train
1657,1.621348,0.07827960,train
1658,0.628184,0.07783604,train
1659,0.940294,0.07739363,train
1660,1.587463,0.07695237,train
1661,2.480052,0.07651228,train
1662,2.018921,0.07607334,train
1663,0.467961,0.07563556,train
1664,2.663504,0.07519894,train
1665,1.169909,0.07476348,train
1666,3.250092,0.07432918,train
1667,1.526508,0.07389605,train
1668,2.222858,0.07346408,train
1669,1.467388,0.07303328,train
1670,1.234438,0.07260364,train
1671,0.301635,0.07217518,train
1672,0.635568,0.07174788,train
1673,0.850096,0.07132176,train
1674,2.151144,0.07089680,train
1675,1.103445,0.07047302,train
1676,0.976671,0.07005042,train
1677,1.393242,0.06962899,train
1678,1.739883,0.06920873,train
1679,0.836577,0.06878966,train
1680,2.266514,0.06837176,train
1681,1.041386,0.06795504,train
1682,2.578583,0.06753951,train
1683,2.240063,0.06712515,train
1684,1.022655,0.06671198,train
1685,1.663904,0.06630000,train
1686,1.023076,0.06588920,train
1687,1.645106,0.06547958,train
1688,2.197375,0.06507116,train
1689,2.450899,0.06466392,train
1690,1.869202,0.06425788,train
1691,1.200267,0.06385302,train
1692,2.184925,0.06344936,train
1693,1.801885,0.06304689,train
1694,1.589083,0.06264562,train
1695,2.243553,0.06224554,train
1696,2.172982,0.06184666,train
1697,0.772487,0.06144898,train
1698,1.155877,0.06105249,train
1699,0.975220,0.06065721,train
1700,14.134130,0.06065721,ttt
1700,1.537906,0.06026312,train
1701,1.246141,0.05987024,train
1702,0.459982,0.05947857,train
1703,3.682275,0.05908809,train
1704,1.902071,0.05869882,train
1705,1.611753,0.05831076,train
1706,0.628611,0.05792391,train
1707,2.238303,0.05753826,train
1708,1.616103,0.05715383,train
1709,1.473141,0.05677060,train
1710,2.068494,0.05638859,train
1711,4.520819,0.05600779,train
1712,1.084099,0.05562820,train
1713,1.667838,0.05524983,train
1714,1.941299,0.05487268,train
1715,2.118889,0.05449674,train
1716,3.224089,0.05412202,train
1717,0.831183,0.05374852,train
1718,1.856129,0.05337623,train
1719,1.810635,0.05300517,train
1720,0.771365,0.05263534,train
1721,2.189234,0.05226672,train
1722,1.965515,0.05189933,train
1723,1.013592,0.05153316,train
1724,2.513564,0.05116822,train
1725,1.435849,0.05080451,train
1726,2.112799,0.05044202,train
1727,2.022016,0.05008077,train
1728,2.086743,0.04972074,train
1729,2.727243,0.04936195,train
1730,1.106510,0.04900438,train
1731,2.266812,0.04864806,train
1732,1.664630,0.04829296,train
1733,1.839263,0.04793910,train
1734,0.950436,0.04758647,train
1735,1.320405,0.04723509,train
1736,1.742058,0.04688494,train
1737,2.204206,0.04653602,train
1738,1.531473,0.04618835,train
1739,1.714832,0.04584192,train
1740,2.226668,0.04549673,train
1741,1.961520,0.04515279,train
1742,1.155969,0.04481008,train
1743,1.048115,0.04446862,train
1744,2.255868,0.04412841,train
1745,1.469674,0.04378944,train
1746,3.109358,0.04345172,train
1747,2.100174,0.04311525,train
1748,3.519892,0.04278003,train
1749,0.668459,0.04244606,train
1750,1.907848,0.04211334,train
1751,2.294978,0.04178187,train
1752,2.765187,0.04145165,train
1753,0.862677,0.04112269,train
1754,2.715510,0.04079498,train
1755,2.344093,0.04046853,train
1756,2.234067,0.04014333,train
1757,1.772694,0.03981939,train
1758,0.923420,0.03949671,train
1759,1.733067,0.03917529,train
1760,2.018965,0.03885512,train
1761,1.518362,0.03853622,train
1762,0.771260,0.03821858,train
1763,1.841030,0.03790220,train
1764,1.640520,0.03758709,train
1765,1.313919,0.03727324,train
1766,0.558978,0.03696065,train
1767,1.846143,0.03664933,train
1768,0.856615,0.03633928,train
1769,2.088032,0.03603050,train
1770,0.771956,0.03572298,train
1771,1.021460,0.03541673,train
1772,2.658899,0.03511176,train
1773,2.817437,0.03480805,train
1774,0.569434,0.03450562,train
1775,2.092927,0.03420446,train
1776,2.392869,0.03390457,train
1777,1.407430,0.03360595,train
1778,2.371549,0.03330862,train
1779,2.483418,0.03301255,train
1780,2.644003,0.03271777,train
1781,2.684176,0.03242426,train
1782,1.117030,0.03213203,train
1783,2.889999,0.03184108,train
1784,2.293265,0.03155141,train
1785,0.757538,0.03126302,train
1786,2.234347,0.03097591,train
1787,3.562601,0.03069008,train
1788,1.518201,0.03040554,train
1789,3.088443,0.03012228,train
1790,1.437522,0.02984030,train
