step,loss,lr,tag
1791,1.461545,0.02955962,train
1792,1.405973,0.02928021,train
1793,1.957880,0.02900210,train
1794,1.954767,0.02872527,train
1795,0.802391,0.02844973,train
1796,1.501110,0.02817548,train
1797,0.965828,0.02790252,train
1798,1.517829,0.02763084,train
1799,1.437791,0.02736047,train
1800,13.311101,0.02736047,ttt
1800,1.978686,0.02709138,train
1801,2.923729,0.02682359,train
1802,1.146941,0.02655709,train
1803,2.214491,0.02629188,train
1804,0.852420,0.02602797,train
1805,2.068054,0.02576535,train
1806,0.684370,0.02550404,train
1807,1.278580,0.02524401,train
1808,1.985654,0.02498529,train
1809,1.719767,0.02472787,train
1810,1.468096,0.02447174,train
1811,1.605452,0.02421692,train
1812,0.867272,0.02396339,train
1813,2.232901,0.02371117,train
1814,1.965328,0.02346025,train
1815,2.201108,0.02321063,train
1816,1.022116,0.02296232,train
1817,1.006520,0.02271531,train
1818,1.108128,0.02246960,train
1819,2.219169,0.02222520,train
1820,1.391353,0.02198211,train
1821,3.002769,0.02174032,train
1822,1.578200,0.02149984,train
1823,1.785114,0.02126067,train
1824,3.156424,0.02102281,train
1825,1.511030,0.02078626,train
1826,1.418173,0.02055102,train
1827,2.653764,0.02031709,train
1828,1.935237,0.02008447,train
1829,1.942704,0.01985316,train
1830,1.487479,0.01962316,train
1831,2.037410,0.01939448,train
1832,1.560015,0.01916711,train
1833,1.518757,0.01894106,train
1834,2.015969,0.01871632,train
1835,2.771411,0.01849290,train
1836,3.588257,0.01827079,train
1837,2.280874,0.01805000,train
1838,0.593638,0.01783053,train
1839,1.229714,0.01761238,train
1840,2.188384,0.01739554,train
1841,1.923858,0.01718003,train
1842,2.703730,0.01696584,train
1843,0.956215,0.01675296,train
1844,0.885525,0.01654141,train
1845,0.531464,0.01633118,train
1846,1.242099,0.01612227,train
1847,0.822069,0.01591468,train
1848,2.527493,0.01570842,train
1849,1.218917,0.01550348,train
1850,1.076519,0.01529987,train
1851,3.551918,0.01509758,train
1852,2.722861,0.01489662,train
1853,1.585613,0.01469698,train
1854,1.813927,0.01449867,train
1855,2.043469,0.01430169,train
1856,0.982892,0.01410603,train
1857,0.690409,0.01391170,train
1858,1.003407,0.01371871,train
1859,1.264472,0.01352704,train
1860,0.630796,0.01333670,train
1861,2.660672,0.01314769,train
1862,2.315563,0.01296002,train
1863,1.173177,0.01277367,train
1864,2.601735,0.01258866,train
1865,1.618348,0.01240498,train
1866,1.108352,0.01222263,train
1867,0.661117,0.01204162,train
1868,2.310613,0.01186194,train
1869,1.559115,0.01168359,train
1870,2.106195,0.01150658,train
1871,2.147213,0.01133091,train
1872,0.569596,0.01115657,train
1873,2.192346,0.01098357,train
1874,2.209468,0.01081190,train
1875,1.095253,0.01064158,train
1876,0.918100,0.01047259,train
1877,1.917908,0.01030494,train
1878,0.531527,0.01013862,train
1879,2.195840,0.00997365,train
1880,2.370732,0.00981002,train
1881,0.646168,0.00964772,train
1882,1.715806,0.00948677,train
1883,1.364758,0.00932716,train
1884,1.146009,0.00916889,train
1885,1.764880,0.00901196,train
1886,1.670767,0.00885637,train
1887,1.320713,0.00870213,train
1888,1.321946,0.00854923,train
1889,1.720116,0.00839767,train
1890,1.931900,0.00824746,train
1891,1.254800,0.00809859,train
1892,2.172589,0.00795107,train
1893,1.144871,0.00780489,train
1894,1.249064,0.00766006,train
1895,2.179360,0.00751658,train
1896,2.429432,0.00737444,train
1897,1.797433,0.00723364,train
1898,2.077780,0.00709420,train
1899,2.104973,0.00695610,train
1900,16.878670,0.00695610,ttt
1900,2.607906,0.00681935,train
1901,1.974175,0.00668395,train
1902,2.213885,0.00654989,train
1903,1.933207,0.00641719,train
1904,2.584502,0.00628583,train
1905,0.447850,0.00615583,train
1906,1.150941,0.00602718,train
1907,0.390110,0.00589987,train
1908,0.898368,0.00577392,train
1909,1.281171,0.00564932,train
1910,1.142801,0.00552606,train
1911,2.111271,0.00540417,train
1912,1.631245,0.00528362,train
1913,1.201239,0.00516443,train
1914,3.178639,0.00504658,train
1915,1.725755,0.00493010,train
1916,1.666219,0.00481496,train
1917,2.336875,0.00470118,train
1918,0.485267,0.00458875,train
1919,2.127132,0.00447768,train
1920,3.152392,0.00436797,train
1921,1.961038,0.00425960,train
1922,1.696232,0.00415260,train
1923,1.535592,0.00404694,train
1924,1.203044,0.00394265,train
1925,0.830914,0.00383971,train
1926,1.412768,0.00373813,train
1927,2.647201,0.00363790,train
1928,3.034443,0.00353903,train
1929,1.887951,0.00344152,train
1930,1.858451,0.00334537,train
1931,1.003782,0.00325057,train
1932,1.634125,0.00315713,train
1933,2.034048,0.00306505,train
1934,0.979782,0.00297433,train
1935,0.520790,0.00288497,train
1936,1.181785,0.00279697,train
1937,1.673334,0.00271032,train
1938,2.007880,0.00262504,train
1939,1.477770,0.00254111,train
1940,0.544882,0.00245855,train
1941,0.741154,0.00237734,train
1942,1.215017,0.00229750,train
1943,0.507256,0.00221902,train
1944,1.918902,0.00214190,train
1945,2.123847,0.00206613,train
1946,2.661539,0.00199173,train
1947,2.009884,0.00191870,train
1948,1.469921,0.00184702,train
1949,2.119204,0.00177671,train
1950,1.879423,0.00170775,train
1951,1.865419,0.00164016,train
1952,2.069353,0.00157394,train
1953,2.489657,0.00150907,train
1954,0.805121,0.00144557,train
1955,2.294215,0.00138343,train
1956,0.928162,0.00132265,train
1957,1.454295,0.00126324,train
1958,1.701906,0.00120519,train
1959,2.058308,0.00114851,train
1960,2.631609,0.00109319,train
1961,2.685494,0.00103923,train
1962,1.370823,0.00098664,train
1963,1.083737,0.00093541,train
1964,1.659386,0.00088554,train
1965,2.584227,0.00083704,train
1966,2.485873,0.00078991,train
1967,1.151329,0.00074414,train
1968,2.381757,0.00069973,train
1969,1.666969,0.00065669,train
1970,2.475240,0.00061502,train
1971,1.578663,0.00057471,train
1972,1.155701,0.00053576,train
1973,1.489405,0.00049818,train
1974,1.154029,0.00046197,train
1975,1.926447,0.00042712,train
1976,1.847501,0.00039364,train
1977,1.297637,0.00036152,train
1978,1.497193,0.00033077,train
1979,1.678116,0.00030139,train
1980,1.729061,0.00027337,train
1981,1.468620,0.00024672,train
1982,2.765746,0.00022143,train
1983,4.286794,0.00019752,train
1984,2.679332,0.00017496,train
1985,0.671184,0.00015378,train
1986,1.887037,0.00013396,train
1987,2.460488,0.00011551,train
1988,2.268760,0.00009842,train
1989,0.987631,0.00008270,train
1990,1.889515,0.00006835,train
1991,0.670502,0.00005536,train
1992,1.232566,0.00004374,train
1993,1.151222,0.00003349,train
1994,0.526904,0.00002461,train
1995,0.871287,0.00001709,train
1996,1.379062,0.00001094,train
1997,1.958623,0.00000615,train
1998,1.837806,0.00000273,train
1999,1.821683,0.00000068,train
2000,14.620073,0.00000068,ttt
